"","student_id","course_id","completion_date"
"3312",51979,"ENG-150",2019-03-18
"3313",30500,"SOC-329",2019-03-18
"3314",24856,"ENG-312",2019-03-18
"3315",97400,"ADFA-S371",2019-03-17
"3316",30135,"PHIL-H318",2019-03-17
"3317",36716,"ADPR-355",2019-03-17
"3318",45739,"THETR-265",2019-03-17
"3319",32664,"SOC-253",2019-03-17
"3320",83499,"RAD-H503",2019-03-17
"3321",95820,"POLS-H525",2019-03-17
"3322",43534,"HST-H465",2019-03-16
"3323",15738,"BIO-H333",2019-03-16
"3324",38768,"SCI-109",2019-03-16
"3325",80051,"CJN-505",2019-03-15
"3326",52131,"UES-L108",2019-03-15
"3327",99647,"WGS-220",2019-03-15
"3328",62457,"POLS-346",2019-03-14
"3329",47886,"ARH-318",2019-03-14
"3330",98788,"PHIL-314",2019-03-14
"3331",27576,"ADPR-355",2019-03-14
"3332",78120,"WGS-240",2019-03-14
"3333",97258,"CHEM-L212",2019-03-14
"3334",38768,"ADG-S213",2019-03-14
"3335",99352,"HST-358",2019-03-14
"3336",99722,"STATS-240",2019-03-14
"3337",30135,"POLS-528",2019-03-13
"3338",29940,"POLS-528",2019-03-13
"3339",15345,"UES-350",2019-03-13
"3340",27820,"ADF-S172",2019-03-13
"3341",91764,"ADFA-S510",2019-03-13
"3342",82393,"CI-H106",2019-03-13
"3343",51979,"KOR-101",2019-03-13
"3344",99722,"ARH-303",2019-03-13
"3345",41429,"SOC-H555",2019-03-13
"3346",53742,"ADPR-247",2019-03-12
"3347",30038,"ENG-357",2019-03-12
"3348",47461,"POLS-505",2019-03-12
"3349",28022,"ENG-387",2019-03-12
"3350",29150,"POLS-347",2019-03-11
"3351",70941,"CJN-381",2019-03-11
"3352",64795,"HST-347",2019-03-11
"3353",86716,"POLS-224",2019-03-11
"3354",27576,"HST-312",2019-03-11
"3355",27576,"ADPR-389",2019-03-11
"3356",27820,"EDUC-317",2019-03-11
"3357",67539,"RAD-301",2019-03-10
"3358",70941,"THETR-488",2019-03-10
"3359",53742,"ADPR-2277",2019-03-10
"3360",42621,"ARAB-102",2019-03-10
"3361",16460,"CI-173",2019-03-10
"3362",38657,"EDUC-408",2019-03-10
"3363",82393,"CJN-490",2019-03-10
"3364",17589,"CJU-333",2019-03-10
"3365",10153,"CHEM-331",2019-03-09
"3366",36716,"PHIL-H120",2019-03-09
"3367",77051,"SPAN-315",2019-03-09
"3368",57390,"ADPR-103",2019-03-08
"3369",65564,"ADFA-S362",2019-03-08
"3370",90389,"ADI-S106",2019-03-08
"3371",80975,"ADI-S107",2019-03-08
"3372",99647,"SOC-330",2019-03-08
"3373",80243,"SCI-103",2019-03-08
"3374",83499,"ADPR-340",2019-03-08
"3375",29150,"ALS-361",2019-03-07
"3376",77421,"WGS-220",2019-03-07
"3377",82393,"BIO-L474",2019-03-07
"3378",49245,"CMPSC-310",2019-03-07
"3379",59472,"ADPR-389",2019-03-06
"3380",42812,"THETR-152",2019-03-06
"3381",56089,"MATH-H510",2019-03-06
"3382",55554,"ADPR-309",2019-03-06
"3383",29940,"CMPSC-510",2019-03-05
"3384",61535,"CI-191",2019-03-05
"3385",91661,"CJN-352",2019-03-05
"3386",87225,"PHYS-510",2019-03-05
"3387",37809,"BIO-500",2019-03-04
"3388",57282,"PSYCH-H114",2019-03-04
"3389",64795,"CJU-304",2019-03-04
"3390",18343,"SOC-348",2019-03-04
"3391",71409,"EDUC-208",2019-03-04
"3392",76946,"EC-442",2019-03-04
"3393",64968,"ALS-265",2019-03-04
"3394",49245,"STATS-H250",2019-03-04
"3395",23069,"ENG-135",2019-03-03
"3396",51979,"PSYCH-325",2019-03-03
"3397",76350,"CI-122",2019-03-03
"3398",65564,"CAS-HBS",2019-03-02
"3399",69769,"BLKST-250",2019-03-01
"3400",35855,"HST-361",2019-03-01
"3401",18343,"SCI-210",2019-03-01
"3402",53188,"ENG-301",2019-03-01
"3403",44859,"PSYCH-H428",2019-02-28
"3404",17872,"POLS-276",2019-02-28
"3405",30135,"BIO-114",2019-02-27
"3406",88011,"THETR-187",2019-02-27
"3407",12893,"ADPR-2277",2019-02-27
"3408",39193,"WGS-H111",2019-02-27
"3409",53188,"HST-360",2019-02-26
"3410",76379,"CJN-2080",2019-02-26
"3411",10446,"CAS-555",2019-02-26
"3412",17589,"MATH-200",2019-02-26
"3413",86716,"PSYCH-H555",2019-02-25
"3414",16442,"ARH-318",2019-02-25
"3415",22991,"CHEM-428",2019-02-25
"3416",60738,"SCI-L111",2019-02-25
"3417",97400,"ADG-400",2019-02-24
"3418",32092,"GER-102",2019-02-24
"3419",80243,"POLS-224",2019-02-24
"3420",71984,"LAWU-355",2019-02-23
"3421",63194,"HST-337",2019-02-23
"3422",48621,"POLS-505",2019-02-23
"3423",89498,"CJU-433",2019-02-23
"3424",41932,"PSYCH-325",2019-02-23
"3425",57282,"SOC-342",2019-02-22
"3426",44209,"ALS-370",2019-02-22
"3427",85232,"HST-359",2019-02-22
"3428",80243,"WGS-220",2019-02-22
"3429",40058,"POLS-224",2019-02-21
"3430",24544,"BIO-321",2019-02-21
"3431",48621,"THETR-291",2019-02-21
"3432",88187,"BIO-L304",2019-02-21
"3433",92039,"ENG-291",2019-02-21
"3434",97071,"THETR-153",2019-02-20
"3435",82746,"ARH-310",2019-02-20
"3436",22991,"FR-216",2019-02-20
"3437",29185,"PSYCH-219",2019-02-19
"3438",71984,"SF-189",2019-02-19
"3439",23069,"SCI-210",2019-02-19
"3440",42812,"EC-490",2019-02-18
"3441",77051,"SPAN-295",2019-02-18
"3442",71587,"MATH-123",2019-02-18
"3443",39193,"ALS-363",2019-02-18
"3444",41474,"SCI-173",2019-02-17
"3445",76510,"LAWU-370",2019-02-17
"3446",99352,"SOC-334",2019-02-17
"3447",97071,"CJN-239",2019-02-16
"3448",62964,"MUH-223",2019-02-16
"3449",65564,"POLS-309",2019-02-16
"3450",19721,"CI-108",2019-02-16
"3451",91764,"THETR-202",2019-02-16
"3452",61236,"BIO-L111",2019-02-16
"3453",86994,"RAD-L313",2019-02-15
"3454",88940,"ENG-135",2019-02-15
"3455",30038,"CHEM-H429",2019-02-14
"3456",52131,"CJN-357",2019-02-14
"3457",27820,"CI-195",2019-02-14
"3458",64968,"LAWU-211",2019-02-14
"3459",41474,"SOC-484",2019-02-13
"3460",80093,"THETR-377",2019-02-13
"3461",61535,"ENG-291",2019-02-13
"3462",32948,"ADPR-409",2019-02-13
"3463",44209,"CI-102",2019-02-12
"3464",97400,"LAWU-521",2019-02-11
"3465",14192,"ADI-223",2019-02-11
"3466",47461,"ADG-S334",2019-02-11
"3467",27820,"HST-228",2019-02-11
"3468",19989,"THETR-260",2019-02-11
"3469",46163,"HST-304",2019-02-11
"3470",64968,"PHIL-403",2019-02-11
"3471",74850,"CJU-236",2019-02-10
"3472",50335,"POLS-367",2019-02-10
"3473",53742,"ALS-384",2019-02-10
"3474",90389,"CAS-VPATH",2019-02-10
"3475",99647,"ADPR-309",2019-02-10
"3476",24856,"SOC-209",2019-02-10
"3477",17589,"PSYCH-280",2019-02-10
"3478",57282,"ENG-389",2019-02-09
"3479",74850,"ADG-510",2019-02-09
"3480",30038,"BIO-H409",2019-02-09
"3481",86790,"CJN-480",2019-02-09
"3482",45739,"PSYCH-H555",2019-02-09
"3483",43534,"STATS-H250",2019-02-08
"3484",98788,"CMPSC-510",2019-02-08
"3485",86790,"HST-340",2019-02-08
"3486",39025,"ADI-S264",2019-02-07
"3487",71608,"THETR-323",2019-02-07
"3488",76946,"ADPR-351",2019-02-07
"3489",51979,"BIO-H510",2019-02-07
"3490",84155,"HST-359",2019-02-07
"3491",35855,"PHIL-261",2019-02-06
"3492",42355,"CMPSC-410",2019-02-06
"3493",71409,"ENG-170",2019-02-06
"3494",80975,"CHEM-L355",2019-02-06
"3495",49245,"POLS-361",2019-02-06
"3496",28901,"SOC-306",2019-02-06
"3497",69769,"HST-522",2019-02-05
"3498",92039,"EDUC-215",2019-02-05
"3499",18094,"UES-315",2019-02-04
"3500",27820,"PSYCH-H216",2019-02-04
"3501",38657,"THETR-266",2019-02-04
"3502",84155,"ENG-H526",2019-02-04
"3503",49245,"ALS-363",2019-02-04
"3504",57390,"UES-301",2019-02-03
"3505",80051,"CAS-251",2019-02-03
"3506",71608,"MATH-275",2019-02-03
"3507",91204,"CJN-2080",2019-02-03
"3508",38657,"ADG-400",2019-02-03
"3509",38768,"BIO-L333",2019-02-03
"3510",82393,"MATH-165",2019-02-03
"3511",76510,"ALS-510",2019-02-02
"3512",69604,"HST-381",2019-02-02
"3513",65617,"RAD-301",2019-02-02
"3514",57282,"POLS-526",2019-02-01
"3515",68934,"UES-H510",2019-02-01
"3516",13549,"BIO-304",2019-02-01
"3517",64968,"CAS-261",2019-02-01
"3518",69769,"CJU-134",2019-01-31
"3519",80051,"ARH-303",2019-01-31
"3520",30135,"POLS-H510",2019-01-30
"3521",99647,"BLKST-225",2019-01-30
"3522",74850,"POLS-309",2019-01-29
"3523",82393,"POLS-306",2019-01-29
"3524",30500,"RAD-420",2019-01-29
"3525",74850,"PSYCH-428",2019-01-28
"3526",61535,"BIO-L111",2019-01-28
"3527",76946,"HST-289",2019-01-28
"3528",97071,"PHIL-H123",2019-01-27
"3529",37809,"SPAN-305",2019-01-27
"3530",89727,"RAD-L301",2019-01-27
"3531",67699,"ENG-356",2019-01-27
"3532",44209,"MUH-102",2019-01-27
"3533",71409,"PSYCH-333",2019-01-27
"3534",65564,"RAD-317",2019-01-27
"3535",27576,"HST-362",2019-01-27
"3536",71587,"ADF-S171",2019-01-27
"3537",46282,"MATH-130",2019-01-27
"3538",46282,"ENG-124",2019-01-27
"3539",76350,"EDUC-208",2019-01-27
"3540",91204,"SF-189",2019-01-26
"3541",80975,"ADPR-317",2019-01-26
"3542",82393,"PHYS-477",2019-01-26
"3543",93877,"ENG-120",2019-01-26
"3544",45739,"ITAL-101",2019-01-26
"3545",71984,"CHEM-L112",2019-01-25
"3546",29940,"SCI-H171",2019-01-25
"3547",98788,"POLS-383",2019-01-25
"3548",30038,"ADG-S214",2019-01-25
"3549",68934,"ALS-383",2019-01-25
"3550",68934,"MATH-123",2019-01-25
"3551",76413,"SCI-L173",2019-01-25
"3552",99722,"WGS-H111",2019-01-25
"3553",29746,"UES-107",2019-01-24
"3554",53742,"POLS-367",2019-01-24
"3555",30038,"ENG-H348",2019-01-24
"3556",27820,"UES-255",2019-01-24
"3557",62892,"EC-430",2019-01-24
"3558",37809,"CJN-303",2019-01-23
"3559",66713,"CJN-105",2019-01-22
"3560",69769,"PHIL-223",2019-01-22
"3561",81971,"CMPSC-F363",2019-01-22
"3562",61535,"LAWU-375",2019-01-22
"3563",54582,"CI-173",2019-01-22
"3564",84155,"GVT-180",2019-01-22
"3565",18343,"WGS-510",2019-01-21
"3566",63416,"POLS-H521",2019-01-21
"3567",30957,"THETR-323",2019-01-21
"3568",30359,"UES-L111",2019-01-21
"3569",87225,"ENG-317",2019-01-21
"3570",32948,"PHYS-112",2019-01-20
"3571",71587,"THETR-437",2019-01-20
"3572",62892,"ADF-S156",2019-01-20
"3573",29940,"PHIL-210",2019-01-19
"3574",27820,"ADI-HS401",2019-01-19
"3575",46451,"WGS-115",2019-01-19
"3576",62964,"BIO-343",2019-01-18
"3577",76094,"RAD-206",2019-01-18
"3578",36716,"PHIL-211",2019-01-18
"3579",81971,"EC-H101",2019-01-17
"3580",62457,"CHEM-428",2019-01-16
"3581",77051,"CI-H177",2019-01-16
"3582",10446,"THETR-475",2019-01-16
"3583",46163,"ADPR-4478",2019-01-15
"3584",80975,"PHYS-205",2019-01-15
"3585",99352,"HST-101",2019-01-15
"3586",86994,"CI-193",2019-01-14
"3587",19293,"POLS-467",2019-01-14
"3588",91661,"CHEM-L412",2019-01-14
"3589",51979,"HST-494",2019-01-14
"3590",30500,"CI-H165",2019-01-14
"3591",46451,"ALS-510",2019-01-14
"3592",15738,"EC-261",2019-01-13
"3593",88940,"POLS-H224",2019-01-13
"3594",60738,"KOR-101",2019-01-13
"3595",56089,"ADPR-H506",2019-01-13
"3596",76350,"EC-490",2019-01-13
"3597",55554,"BIO-L274",2019-01-13
"3598",11793,"POLS-347",2019-01-13
"3599",29150,"ENG-357",2019-01-12
"3600",93877,"CHEM-332",2019-01-12
"3601",54582,"HST-348",2019-01-12
"3602",76350,"UES-350",2019-01-12
"3603",86994,"RAD-301",2019-01-11
"3604",64712,"BIO-501",2019-01-11
"3605",13549,"CHEM-331",2019-01-11
"3606",25208,"ADPR-217",2019-01-11
"3607",24459,"WGS-230",2019-01-10
"3608",14192,"BIO-LV111",2019-01-10
"3609",75918,"PSYCH-H222",2019-01-10
"3610",74114,"POLS-H245",2019-01-10
"3611",80093,"HST-236",2019-01-08
"3612",39025,"RAD-L324",2019-01-08
"3613",32092,"ADPR-383",2019-01-08
"3614",39193,"CJU-433",2019-01-08
"3615",68226,"ADG-S311",2019-01-08
"3616",71409,"PHIL-H318",2019-01-07
"3617",79067,"PSYCH-510",2019-01-07
"3618",24544,"FS-L103",2019-01-07
"3619",17872,"CAS-L281",2019-01-07
"3620",71984,"CAS-H555",2019-01-06
"3621",88011,"BIO-H111",2019-01-06
"3622",51979,"UES-270",2019-01-06
"3623",89111,"CAS-251",2019-01-06
"3624",99647,"LAWU-521",2019-01-06
"3625",30500,"HST-122",2019-01-06
"3626",68934,"BIO-H409",2019-01-05
"3627",30135,"ITAL-101",2019-01-04
"3628",63888,"BIO-357",2019-01-04
"3629",61535,"POLS-389",2019-01-04
"3630",44209,"POLS-208",2019-01-04
"3631",53188,"BIO-H204",2019-01-04
"3632",17872,"MATH-462",2019-01-04
"3633",89498,"POLS-H245",2019-01-04
"3634",95820,"CAS-403",2019-01-04
"3635",92039,"ENG-327",2019-01-04
"3636",42355,"THETR-267",2019-01-03
"3637",76946,"HST-319",2019-01-03
"3638",39193,"SCI-410",2019-01-03
"3639",51979,"CI-116",2019-01-03
"3640",18343,"ENG-H348",2019-01-02
"3641",22991,"ALS-381",2019-01-02
"3642",97071,"BIO-105",2019-01-01
"3643",86716,"SOC-212",2019-01-01
"3644",98788,"ADPR-409",2019-01-01
"3645",81957,"HST-228",2019-01-01
"3646",76413,"POLS-467",2019-01-01
"3647",93877,"BIO-204",2019-01-01
"3648",89498,"ADI-223",2019-01-01
"3649",97071,"CJN-315",2018-12-31
"3650",89727,"POLS-387",2018-12-31
"3651",86716,"UES-505",2018-12-31
"3652",49128,"SCI-165",2018-12-31
"3653",87225,"MUH-101",2018-12-31
"3654",89727,"PHYS-L455",2018-12-30
"3655",64712,"UES-323",2018-12-30
"3656",80243,"CAS-301",2018-12-30
"3657",88187,"EC-101",2018-12-30
"3658",69769,"HST-381",2018-12-29
"3659",86716,"RAD-L301",2018-12-29
"3660",35855,"EC-H102",2018-12-28
"3661",80051,"ADI-352",2018-12-28
"3662",64635,"ENG-316",2018-12-28
"3663",69604,"CMPSC-510",2018-12-28
"3664",29940,"WGS-113",2018-12-27
"3665",31500,"ALS-370",2018-12-27
"3666",90841,"PHYS-152",2018-12-27
"3667",62892,"HST-H296",2018-12-27
"3668",28901,"PHIL-416",2018-12-27
"3669",35855,"CMPSC-345",2018-12-26
"3670",83910,"ENG-371",2018-12-26
"3671",29150,"PHIL-251",2018-12-25
"3672",59472,"CI-H106",2018-12-25
"3673",35855,"EDUC-316",2018-12-25
"3674",32948,"BIO-343",2018-12-25
"3675",63416,"HST-530",2018-12-25
"3676",27576,"ENG-114",2018-12-25
"3677",85232,"HST-357",2018-12-25
"3678",77421,"BLKST-100",2018-12-25
"3679",82393,"UES-255",2018-12-25
"3680",80243,"ADPR-235",2018-12-25
"3681",27820,"ADI-306",2018-12-24
"3682",53742,"CJU-305",2018-12-23
"3683",78120,"CI-121",2018-12-23
"3684",16460,"PSYCH-428",2018-12-23
"3685",42355,"ADFA-S361",2018-12-22
"3686",53742,"POLS-224",2018-12-22
"3687",90389,"SCI-H109",2018-12-22
"3688",32948,"THETR-221",2018-12-21
"3689",44209,"BIO-262",2018-12-21
"3690",68934,"POLS-H533",2018-12-21
"3691",32664,"ALS-373",2018-12-20
"3692",74850,"HST-236",2018-12-19
"3693",69769,"ENG-266",2018-12-19
"3694",80051,"PHIL-210",2018-12-19
"3695",61535,"POLS-442",2018-12-19
"3696",27820,"WGS-113",2018-12-19
"3697",42812,"ENG-301",2018-12-19
"3698",84155,"CAS-261",2018-12-19
"3699",62964,"CAS-STLIT",2018-12-18
"3700",80051,"CHIN-101",2018-12-18
"3701",86942,"CI-187",2018-12-18
"3702",62892,"POLS-525",2018-12-18
"3703",95820,"BIO-501",2018-12-18
"3704",16218,"WGS-340",2018-12-17
"3705",81971,"ALS-361",2018-12-17
"3706",53188,"LAWU-375",2018-12-17
"3707",91661,"LAWU-301",2018-12-17
"3708",83910,"ENG-327",2018-12-17
"3709",96234,"UES-L211",2018-12-17
"3710",17872,"EC-430",2018-12-17
"3711",99352,"BIO-474",2018-12-17
"3712",79067,"SCI-173",2018-12-16
"3713",49128,"CMPSC-F131",2018-12-16
"3714",35855,"ENG-396",2018-12-15
"3715",76033,"BIO-409",2018-12-15
"3716",38657,"CJN-356",2018-12-15
"3717",76413,"ADPR-441",2018-12-15
"3718",68934,"PSYCH-313",2018-12-14
"3719",76033,"UES-310",2018-12-14
"3720",80975,"POLS-383",2018-12-14
"3721",80243,"ADPR-422",2018-12-14
"3722",49245,"SCI-H106",2018-12-14
"3723",51152,"POLS-363",2018-12-13
"3724",95820,"EDUC-315",2018-12-13
"3725",18094,"GVT-180",2018-12-12
"3726",76946,"PHIL-H123",2018-12-12
"3727",63416,"CHEM-L112",2018-12-12
"3728",19293,"ENG-157",2018-12-12
"3729",94763,"BIO-H274",2018-12-12
"3730",71409,"CJU-338",2018-12-11
"3731",91661,"CAS-261",2018-12-11
"3732",32229,"CAS-403",2018-12-11
"3733",51979,"WGS-H111",2018-12-11
"3734",65564,"WGS-325",2018-12-10
"3735",22991,"ADI-H510",2018-12-10
"3736",54720,"PHYS-111",2018-12-10
"3737",98788,"ARH-H510",2018-12-09
"3738",25208,"HST-494",2018-12-09
"3739",80243,"PHIL-228",2018-12-09
"3740",54720,"PHIL-424",2018-12-09
"3741",88187,"CMPSC-F132",2018-12-09
"3742",18094,"STATS-250",2018-12-08
"3743",71409,"MUH-210",2018-12-08
"3744",36716,"CJU-331",2018-12-08
"3745",47886,"CI-114",2018-12-08
"3746",30038,"PHIL-316",2018-12-08
"3747",42753,"HST-337",2018-12-08
"3748",86790,"CI-143",2018-12-08
"3749",82393,"POLS-H527",2018-12-08
"3750",79007,"RAD-321",2018-12-08
"3751",56089,"ADPR-457",2018-12-08
"3752",62964,"SCI-109",2018-12-07
"3753",66713,"HST-H510",2018-12-07
"3754",53188,"MUH-101",2018-12-07
"3755",61414,"RAD-301",2018-12-07
"3756",69604,"CJU-230",2018-12-07
"3757",16218,"FS-L103",2018-12-06
"3758",29940,"EC-430",2018-12-06
"3759",71587,"ALS-378",2018-12-06
"3760",46163,"UES-L107",2018-12-06
"3761",54582,"ADPR-210",2018-12-06
"3762",56070,"RS-112",2018-12-05
"3763",56070,"ADI-234",2018-12-05
"3764",39193,"UES-430",2018-12-05
"3765",38768,"SPAN-301",2018-12-05
"3766",92039,"ADI-S401",2018-12-05
"3767",97071,"PSYCH-240",2018-12-04
"3768",88011,"SPAN-390",2018-12-04
"3769",78120,"PSYCH-233",2018-12-04
"3770",63416,"EC-483",2018-12-03
"3771",80243,"ENG-157",2018-12-03
"3772",29185,"CHEM-510",2018-12-02
"3773",70941,"RAD-435",2018-12-02
"3774",29940,"CMPSC-201",2018-12-02
"3775",32948,"HST-356",2018-12-02
"3776",15738,"POLS-527",2018-12-02
"3777",97071,"ALS-266",2018-12-01
"3778",10153,"BIO-510",2018-12-01
"3779",29940,"CJU-285",2018-12-01
"3780",29940,"ALS-373",2018-12-01
"3781",76094,"PSYCH-H510",2018-12-01
"3782",27820,"ARH-510",2018-12-01
"3783",91764,"ENG-113",2018-12-01
"3784",45739,"CJN-466",2018-12-01
"3785",99647,"SOC-352",2018-12-01
"3786",76946,"ADPR-102",2018-11-30
"3787",90389,"ART-10",2018-11-30
"3788",23069,"BIO-H107",2018-11-30
"3789",76379,"HST-362",2018-11-30
"3790",54720,"POLS-277",2018-11-30
"3791",95820,"CJU-483",2018-11-30
"3792",40058,"CHEM-LV111",2018-11-29
"3793",88940,"PSYCH-340",2018-11-29
"3794",71587,"POLS-225",2018-11-29
"3795",90389,"SF-198",2018-11-29
"3796",23069,"ADPR-355",2018-11-29
"3797",99722,"CAS-263",2018-11-29
"3798",70941,"BIO-500",2018-11-28
"3799",18343,"SOC-308",2018-11-28
"3800",76946,"MATH-331",2018-11-28
"3801",27576,"EDUC-315",2018-11-28
"3802",30359,"SCI-103",2018-11-28
"3803",99352,"STATS-H240",2018-11-28
"3804",46451,"ENG-130",2018-11-28
"3805",10153,"CMPSC-310",2018-11-27
"3806",27820,"PHIL-219",2018-11-27
"3807",29150,"ENG-160",2018-11-26
"3808",95820,"POLS-503",2018-11-26
"3809",30135,"SPAN-H555",2018-11-25
"3810",70941,"THETR-267",2018-11-25
"3811",24544,"POLS-308",2018-11-25
"3812",65617,"CI-191",2018-11-25
"3813",93877,"MATH-185",2018-11-25
"3814",60738,"BIO-273",2018-11-25
"3815",62892,"PHIL-H127",2018-11-25
"3816",24856,"PHYS-213",2018-11-25
"3817",97400,"RAD-415",2018-11-24
"3818",30135,"RAD-L323",2018-11-24
"3819",19293,"SOC-327",2018-11-24
"3820",86994,"EC-H490",2018-11-23
"3821",98947,"SOC-276",2018-11-22
"3822",15738,"ADG-510",2018-11-22
"3823",76033,"UES-107",2018-11-22
"3824",61236,"CJN-353",2018-11-22
"3825",45739,"PHIL-440",2018-11-22
"3826",52131,"ENG-150",2018-11-20
"3827",77051,"MUH-227",2018-11-20
"3828",82393,"ADPR-359",2018-11-20
"3829",80243,"POLS-528",2018-11-20
"3830",19989,"UES-510",2018-11-19
"3831",91764,"ADG-HS510",2018-11-19
"3832",83499,"HST-304",2018-11-19
"3833",31500,"ENG-170",2018-11-18
"3834",53188,"POLS-525",2018-11-18
"3835",56070,"CI-121",2018-11-17
"3836",39025,"ADPR-101",2018-11-17
"3837",85232,"ADI-H510",2018-11-17
"3838",39193,"ADI-254",2018-11-17
"3839",64968,"ADPR-3377",2018-11-17
"3840",49245,"ART-S211",2018-11-17
"3841",97400,"POLS-542",2018-11-16
"3842",30957,"AS-511",2018-11-16
"3843",59472,"MATH-510",2018-11-15
"3844",81971,"PSYCH-248",2018-11-15
"3845",78230,"PHYS-510",2018-11-15
"3846",19293,"THETR-503",2018-11-15
"3847",16442,"UES-L107",2018-11-15
"3848",80975,"SOC-221",2018-11-14
"3849",99647,"CAS-H221",2018-11-14
"3850",24459,"POLS-201",2018-11-13
"3851",81536,"BIO-474",2018-11-13
"3852",96234,"ITAL-101",2018-11-13
"3853",42812,"PSYCH-H550",2018-11-13
"3854",38657,"ADPR-H457",2018-11-13
"3855",25648,"ADPR-441",2018-11-12
"3856",91204,"SOC-H510",2018-11-12
"3857",61236,"UES-255",2018-11-12
"3858",45739,"CJU-340",2018-11-12
"3859",49245,"UES-255",2018-11-12
"3860",61236,"PSYCH-312",2018-11-10
"3861",54582,"ADFA-S271",2018-11-10
"3862",60738,"WRI-H102",2018-11-10
"3863",69769,"SOC-221",2018-11-09
"3864",16442,"PHYS-500",2018-11-09
"3865",32664,"HST-357",2018-11-09
"3866",53188,"HST-296",2018-11-08
"3867",79067,"ENG-395",2018-11-08
"3868",42621,"CHEM-412",2018-11-08
"3869",46163,"ADPR-299",2018-11-08
"3870",76413,"CJU-233",2018-11-08
"3871",80975,"THETR-329",2018-11-08
"3872",64968,"SCI-L173",2018-11-08
"3873",97071,"ADG-S345",2018-11-07
"3874",70941,"POLS-527",2018-11-07
"3875",50335,"CJU-335",2018-11-07
"3876",65564,"ENG-162",2018-11-07
"3877",32664,"BIO-285",2018-11-07
"3878",60738,"ENG-154",2018-11-07
"3879",30500,"ENG-H170",2018-11-07
"3880",16218,"SOC-258",2018-11-06
"3881",70941,"PHYS-112",2018-11-06
"3882",40058,"SCI-181",2018-11-06
"3883",47886,"CHEM-510",2018-11-05
"3884",97258,"PHYS-381",2018-11-05
"3885",65617,"WGS-340",2018-11-05
"3886",38768,"UES-L225",2018-11-05
"3887",30500,"PHYS-L253",2018-11-05
"3888",97071,"SOC-212",2018-11-04
"3889",63888,"CJN-292",2018-11-04
"3890",71587,"HST-101",2018-11-04
"3891",74114,"ADPR-359",2018-11-04
"3892",35855,"CAS-HBS",2018-11-03
"3893",27576,"PSYCH-333",2018-11-03
"3894",18094,"RAD-L312",2018-11-02
"3895",38539,"PPE-510",2018-11-02
"3896",80975,"PSYCH-326",2018-11-02
"3897",26183,"EDUC-414",2018-11-02
"3898",65247,"SOC-223",2018-11-02
"3899",76033,"CJN-317",2018-11-01
"3900",91764,"MATH-512",2018-11-01
"3901",60738,"CMPSC-310",2018-11-01
"3902",40058,"CI-141",2018-10-31
"3903",82746,"EC-102",2018-10-31
"3904",15738,"HST-150",2018-10-31
"3905",38768,"EC-480",2018-10-31
"3906",76350,"UES-L107",2018-10-31
"3907",27576,"ENG-357",2018-10-30
"3908",91764,"ADI-S264",2018-10-30
"3909",14562,"UES-107",2018-10-30
"3910",92039,"THETR-510",2018-10-30
"3911",71984,"SF-173",2018-10-29
"3912",78230,"CJN-H301",2018-10-29
"3913",30359,"CHEM-L212",2018-10-29
"3914",89498,"PSYCH-H325",2018-10-29
"3915",68226,"EC-445",2018-10-29
"3916",49245,"CJN-255",2018-10-29
"3917",24459,"POLS-438",2018-10-28
"3918",71984,"THETR-459",2018-10-28
"3919",53188,"POLS-538",2018-10-28
"3920",36716,"SOC-273",2018-10-28
"3921",86790,"SF-182",2018-10-28
"3922",65617,"CJU-483",2018-10-28
"3923",11793,"UES-315",2018-10-28
"3924",41474,"CAS-555",2018-10-27
"3925",29150,"RAD-L322",2018-10-27
"3926",32092,"HST-200",2018-10-27
"3927",39193,"AS-500",2018-10-27
"3928",30500,"CJN-317",2018-10-27
"3929",11793,"PPE-510",2018-10-27
"3930",97071,"SCI-171",2018-10-26
"3931",97071,"CJN-357",2018-10-26
"3932",24459,"CI-143",2018-10-26
"3933",97400,"MATH-128",2018-10-26
"3934",30135,"CHEM-L412",2018-10-26
"3935",82746,"PHIL-223",2018-10-26
"3936",91764,"PHYS-253",2018-10-26
"3937",45739,"ADPR-506",2018-10-26
"3938",44209,"CJU-275",2018-10-25
"3939",64917,"BIO-204",2018-10-25
"3940",30135,"WRI-101",2018-10-24
"3941",89498,"POLS-367",2018-10-24
"3942",29746,"HST-272",2018-10-23
"3943",81971,"POLS-010",2018-10-23
"3944",47461,"CHEM-453",2018-10-23
"3945",86790,"ARH-304",2018-10-23
"3946",71608,"ENG-130",2018-10-22
"3947",89498,"EDUC-316",2018-10-22
"3948",24459,"POLS-526",2018-10-21
"3949",21343,"ENG-356",2018-10-21
"3950",31500,"THETR-334",2018-10-21
"3951",53742,"SOC-116",2018-10-21
"3952",27820,"HST-122",2018-10-21
"3953",19721,"EC-312",2018-10-21
"3954",82393,"ENG-357",2018-10-21
"3955",54720,"SCI-210",2018-10-21
"3956",11793,"WGS-230",2018-10-21
"3957",60738,"POLS-523",2018-10-20
"3958",84869,"FR-216",2018-10-20
"3959",64795,"MATH-512",2018-10-19
"3960",78230,"PHYS-L111",2018-10-19
"3961",27820,"ENG-141",2018-10-19
"3962",76510,"PSYCH-226",2018-10-19
"3963",76413,"SOC-224",2018-10-19
"3964",54582,"ADFA-S251",2018-10-19
"3965",92039,"LAWU-H211",2018-10-19
